date	dosen_kumulativ	dosen_biontech_kumulativ	dosen_biontech_erst_kumulativ	dosen_biontech_zweit_kumulativ	dosen_biontech_dritt_kumulativ	dosen_biontech_viert_kumulativ	dosen_biontech_fuenft_kumulativ	dosen_biontech_sechst_kumulativ	dosen_moderna_kumulativ	dosen_moderna_erst_kumulativ	dosen_moderna_zweit_kumulativ	dosen_moderna_dritt_kumulativ	dosen_moderna_viert_kumulativ	dosen_moderna_fuenft_kumulativ	dosen_moderna_sechst_kumulativ	dosen_astra_kumulativ	dosen_astra_erst_kumulativ	dosen_astra_zweit_kumulativ	dosen_astra_dritt_kumulativ	dosen_astra_viert_kumulativ	dosen_astra_fuenft_kumulativ	dosen_astra_sechst_kumulativ	dosen_johnson_kumulativ	dosen_johnson_erst_kumulativ	dosen_johnson_zweit_kumulativ	dosen_johnson_dritt_kumulativ	dosen_johnson_viert_kumulativ	dosen_johnson_fuenft_kumulativ	dosen_johnson_sechst_kumulativ	dosen_novavax_kumulativ	dosen_novavax_erst_kumulativ	dosen_novavax_zweit_kumulativ	dosen_novavax_dritt_kumulativ	dosen_novavax_viert_kumulativ	dosen_novavax_fuenft_kumulativ	dosen_novavax_sechst_kumulativ	dosen_valneva_kumulativ	dosen_valneva_erst_kumulativ	dosen_valneva_zweit_kumulativ	dosen_valneva_dritt_kumulativ	dosen_valneva_viert_kumulativ	dosen_valneva_fuenft_kumulativ	dosen_valneva_sechst_kumulativ	dosen_biontech_bivalent_kumulativ	dosen_biontech_bivalent_erst_kumulativ	dosen_biontech_bivalent_zweit_kumulativ	dosen_biontech_bivalent_dritt_kumulativ	dosen_biontech_bivalent_viert_kumulativ	dosen_biontech_bivalent_fuenft_kumulativ	dosen_biontech_bivalent_sechst_kumulativ	dosen_moderna_bivalent_kumulativ	dosen_moderna_bivalent_erst_kumulativ	dosen_moderna_bivalent_zweit_kumulativ	dosen_moderna_bivalent_dritt_kumulativ	dosen_moderna_bivalent_viert_kumulativ	dosen_moderna_bivalent_fuenft_kumulativ	dosen_moderna_bivalent_sechst_kumulativ	dosen_erst_kumulativ	dosen_zweit_kumulativ	dosen_dritt_kumulativ	dosen_viert_kumulativ	dosen_fuenft_kumulativ	dosen_sechst_kumulativ	dosen_differenz_zum_vortag	dosen_erst_differenz_zum_vortag	dosen_zweit_differenz_zum_vortag	dosen_dritt_differenz_zum_vortag	dosen_viert_differenz_zum_vortag	dosen_fuenft_differenz_zum_vortag	dosen_sechst_differenz_zum_vortag	dosen_vollstaendig_differenz_zum_vortag	dosen_erst_unvollstaendig_differenz_zum_vortag	personen_erst_kumulativ	personen_voll_kumulativ	personen_auffrisch_kumulativ	personen_auffrisch2_kumulativ	personen_auffrisch3_kumulativ	personen_auffrisch4_kumulativ	impf_quote_erst	impf_quote_voll	dosen_dim_kumulativ	dosen_kbv_kumulativ	indikation_alter_dosen	indikation_beruf_dosen	indikation_medizinisch_dosen	indikation_pflegeheim_dosen	indikation_alter_erst	indikation_beruf_erst	indikation_medizinisch_erst	indikation_pflegeheim_erst	indikation_alter_voll	indikation_beruf_voll	indikation_medizinisch_voll	indikation_pflegeheim_voll
2021-08-29	103366160	78312020	38473476	39807928	30616	0	0	0	9379212	4410069	4965936	3207	0	0	0	12744901	9260477	3483679	745	0	0	0	2930027	2927676	1044	1307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55071698	48258587	35875	0	0	0	80830	36033	43995	802	0	0	0	43995	36033	55071698	50238077	35875	0	0	0	0.66162	0.60355	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-08-30	103554036	78467447	38542351	39893200	31896	0	0	0	9396395	4413518	4979619	3258	0	0	0	12746728	9260623	3485360	745	0	0	0	2943466	2941109	1048	1309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55157601	48359227	37208	0	0	0	187876	85903	100640	1333	0	0	0	100640	85903	55157601	50342556	37208	0	0	0	0.66266	0.60481	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-08-31	103827949	78707886	38650725	40023233	33928	0	0	0	9412324	4416682	4992197	3445	0	0	0	12748881	9260859	3487276	746	0	0	0	2958858	2956434	1057	1367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55284700	48503763	39486	0	0	0	273913	127099	144536	2278	0	0	0	144536	127099	55284700	50492763	39486	0	0	0	0.66418	0.60661	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-01	104154217	79000719	38768187	40175861	56662	9	0	0	9428026	4419435	5004346	4244	1	0	0	12750961	9261166	3489038	757	0	0	0	2974511	2972074	1062	1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55420862	48670307	63038	10	0	0	326268	136162	166544	23552	10	0	0	166544	136162	55420862	50664920	63038	10	0	0	0.66582	0.60868	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-02	104431785	79247977	38873425	40299914	74617	21	0	0	9441105	4421836	5014182	5086	1	0	0	12752894	9261433	3490701	760	0	0	0	2989809	2987320	1075	1414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55544014	48805872	81877	22	0	0	277568	123152	135565	18839	12	0	0	135565	123152	55544014	50807245	81877	22	0	0	0.6673	0.61039	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-03	104655303	79443565	38954366	40399426	89746	27	0	0	9453347	4424047	5023498	5800	2	0	0	12754156	9261610	3491781	765	0	0	0	3004235	3001731	1085	1419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55641754	48915790	97730	29	0	0	223518	97740	109918	15853	7	0	0	109918	97740	55641754	50921605	97730	29	0	0	0.66847	0.61177	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-04	104761869	79531326	38990874	40446373	94047	32	0	0	9461900	4425529	5030165	6204	2	0	0	12754518	9261635	3492117	766	0	0	0	3014125	3011612	1090	1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55689650	48969745	102440	34	0	0	106566	47896	53955	4710	5	0	0	53955	47896	55689650	50975885	102440	34	0	0	0.66905	0.61242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-05	104821766	79580442	39011420	40472129	96860	33	0	0	9467644	4426447	5034720	6475	2	0	0	12754577	9261651	3492159	766	1	0	0	3019103	3016579	1096	1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55716097	49000104	105529	36	0	0	59897	26447	30359	3089	2	0	0	30359	26447	55716097	51006353	105529	36	0	0	0.66937	0.61278	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-06	104975097	79713635	39064696	40537399	111498	42	0	0	9477403	4428449	5041257	7689	8	0	0	12755679	9261828	3493074	776	1	0	0	3028380	3025852	1099	1429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55780825	49072829	121392	51	0	0	153331	64728	72725	15863	15	0	0	72725	64728	55780825	51082368	121392	51	0	0	0.67014	0.6137	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-07	105222104	79938523	39153776	40648723	135975	49	0	0	9486618	4430138	5047604	8868	8	0	0	12756947	9262016	3494148	782	1	0	0	3040016	3037471	1104	1441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55883401	49191579	147066	58	0	0	247007	102576	118750	25674	7	0	0	118750	102576	55883401	51206111	147066	58	0	0	0.67138	0.61518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-08	105506536	80196641	39252794	40777768	166022	57	0	0	9498848	4432078	5056201	10561	8	0	0	12758207	9262172	3495246	788	1	0	0	3052840	3050257	1120	1463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55997301	49330335	178834	66	0	0	284432	113900	138756	31768	8	0	0	138756	113900	55997301	51349596	178834	66	0	0	0.67274	0.61691	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-09	105776266	80439668	39348769	40898590	192245	64	0	0	9510208	4433649	5064198	12353	8	0	0	12759392	9262337	3496261	793	1	0	0	3066998	3064387	1130	1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56109142	49460179	206872	73	0	0	269730	111841	129844	28038	7	0	0	129844	111841	56109142	51485481	206872	73	0	0	0.67409	0.61854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-10	105995334	80629666	39416409	41000433	212757	67	0	0	9522706	4435621	5073283	13791	11	0	0	12760378	9262447	3497134	796	1	0	0	3082584	3079930	1143	1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56194407	49571993	228855	79	0	0	219068	85265	111814	21983	6	0	0	111814	85265	56194407	51601581	228855	79	0	0	0.67511	0.61993	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-11	106103923	80718289	39447026	41052755	218438	70	0	0	9531551	4437283	5079945	14312	11	0	0	12760511	9262488	3497226	796	1	0	0	3093572	3090900	1151	1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56237697	49631077	235067	82	0	0	108589	43290	59084	6212	3	0	0	59084	43290	56237697	51660985	235067	82	0	0	0.67563	0.62065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-12	106165561	80769474	39463655	41083197	222549	73	0	0	9536725	4438208	5083856	14650	11	0	0	12760556	9262492	3497265	798	1	0	0	3098806	3096124	1156	1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56260479	49665474	239523	85	0	0	61638	22782	34397	4456	3	0	0	34397	22782	56260479	51695452	239523	85	0	0	0.67591	0.62106	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-13	106326323	80907067	39510997	41154240	241751	79	0	0	9546902	4440545	5090425	15920	12	0	0	12761510	9262612	3498098	799	1	0	0	3110844	3108145	1158	1541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56322299	49743921	260011	92	0	0	160762	61820	78447	20488	7	0	0	78447	61820	56322299	51777499	260011	92	0	0	0.67665	0.62205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-14	106591581	81149080	39598884	41271874	278234	88	0	0	9555112	4442878	5095669	16553	12	0	0	12763073	9263123	3499146	803	1	0	0	3124316	3121607	1164	1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56426492	49867853	297135	101	0	0	265258	104193	123932	37124	9	0	0	123932	104193	56426492	51906445	297135	101	0	0	0.6779	0.6236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-15	106903502	81433264	39694872	41411852	326438	102	0	0	9566528	4445437	5103414	17662	15	0	0	12764214	9263231	3500170	811	2	0	0	3139496	3136750	1177	1569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56540290	50016613	346480	119	0	0	311921	113798	148760	49345	18	0	0	148760	113798	56540290	52060406	346480	119	0	0	0.67927	0.62545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-16	107194408	81696771	39789929	41541001	365726	115	0	0	9576348	4447947	5109682	18700	19	0	0	12765782	9263733	3501230	817	2	0	0	3155507	3152737	1188	1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56654346	50153101	386825	136	0	0	290906	114056	136488	40345	17	0	0	136488	114056	56654346	52203306	386825	136	0	0	0.68064	0.62716	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-17	107431101	81906032	39859560	41650945	395392	135	0	0	9587291	4450958	5116491	19820	22	0	0	12766402	9263846	3501734	820	2	0	0	3171376	3168584	1199	1592	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56742948	50270369	417624	160	0	0	236693	88602	117268	30799	24	0	0	117268	88602	56742948	52324878	417624	160	0	0	0.6817	0.62862	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-18	107542504	81999387	39888903	41707756	402590	138	0	0	9594928	4452755	5121781	20368	24	0	0	12766641	9263967	3501850	822	2	0	0	3181548	3178742	1205	1600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56784367	50332592	425380	165	0	0	111403	41419	62223	7756	5	0	0	62223	41419	56784367	52387440	425380	165	0	0	0.6822	0.62938	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-19	107605534	82051838	39904217	41740643	406835	143	0	0	9600776	4454555	5125047	21149	25	0	0	12766803	9264019	3501960	822	2	0	0	3186117	3183304	1206	1606	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56806095	50368856	430412	171	0	0	63030	21728	36264	5032	6	0	0	36264	21728	56806095	52423723	430412	171	0	0	0.68246	0.62981	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-20	107763995	82191946	39945199	41815536	431054	157	0	0	9608630	4456510	5129820	22272	28	0	0	12767697	9264180	3502686	829	2	0	0	3195722	3192889	1215	1617	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56858778	50449257	455772	188	0	0	158461	52683	80401	25360	17	0	0	80401	52683	56858778	52507247	455772	188	0	0	0.68309	0.63082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-21	108027143	82435781	40022019	41936173	477424	165	0	0	9616447	4458369	5134359	23687	32	0	0	12768391	9264309	3503247	833	2	0	0	3206524	3203680	1221	1622	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56948377	50575000	503566	200	0	0	263148	89599	125743	47794	12	0	0	125743	89599	56948377	52637661	503566	200	0	0	0.68417	0.63238	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-22	108328201	82713808	40104136	42072744	536727	201	0	0	9626464	4460062	5140307	26063	32	0	0	12769233	9264427	3503969	835	2	0	0	3218696	3215833	1229	1633	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57044458	50718249	565258	236	0	0	301058	96081	143249	61692	36	0	0	143249	96081	57044458	52785135	565258	236	0	0	0.68532	0.63415	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-23	108613150	82976343	40188191	42202154	585767	231	0	0	9634623	4461672	5145407	27509	35	0	0	12769936	9264577	3504518	839	2	0	0	3232248	3229358	1248	1641	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57143798	50853327	615756	269	0	0	284949	99340	135078	50498	33	0	0	135078	99340	57143798	52925891	615756	269	0	0	0.68652	0.63584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-24	108835534	83176163	40247336	42309205	619366	256	0	0	9644060	4463382	5151851	28789	38	0	0	12770377	9264710	3504822	843	2	0	0	3244934	3242020	1260	1652	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57217448	50967138	650650	298	0	0	222384	73650	113811	34894	29	0	0	113811	73650	57217448	53043459	650650	298	0	0	0.6874	0.63726	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-25	108935228	83260838	40269957	42362355	628251	275	0	0	9650410	4464590	5156127	29653	40	0	0	12770466	9264737	3504883	844	2	0	0	3253514	3250591	1264	1657	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57249875	51024629	660405	319	0	0	99694	32427	57491	9755	21	0	0	57491	32427	57249875	53101446	660405	319	0	0	0.68779	0.63795	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-26	108988714	83306358	40282166	42390939	632976	277	0	0	9654262	4465185	5158935	30097	45	0	0	12770500	9264749	3504905	844	2	0	0	3257594	3254660	1271	1661	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57266760	51056050	665578	326	0	0	53486	16885	31421	5173	7	0	0	31421	16885	57266760	53132943	665578	326	0	0	0.688	0.63833	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-27	109137538	83440461	40319639	42460271	660244	307	0	0	9660406	4466560	5162871	30927	48	0	0	12770841	9264862	3505132	845	2	0	0	3265830	3262873	1280	1675	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57313934	51129554	693691	359	0	0	148824	47174	73504	28113	33	0	0	73504	47174	57313934	53209450	693691	359	0	0	0.68856	0.63925	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-28	109389328	83676096	40390390	42574296	711088	322	0	0	9666098	4467603	5166043	32399	53	0	0	12771191	9264951	3505374	864	2	0	0	3275943	3272977	1288	1676	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57395921	51247001	746027	379	0	0	251790	81987	117447	52336	20	0	0	117447	81987	57395921	53331091	746027	379	0	0	0.68955	0.64071	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-29	109657732	83928271	40461508	42695746	770662	355	0	0	9671752	4468747	5169357	33593	55	0	0	12771707	9265111	3505718	876	2	0	0	3286002	3283011	1295	1694	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57478377	51372116	806825	414	0	0	268404	82456	125115	60798	35	0	0	125115	82456	57478377	53460229	806825	414	0	0	0.69054	0.64226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-30	109890912	84145304	40525265	42805690	813972	377	0	0	9677353	4469913	5172627	34746	67	0	0	12772034	9265200	3505954	878	2	0	0	3296221	3293219	1301	1699	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57553597	51485572	851295	448	0	0	233180	75220	113456	44470	34	0	0	113456	75220	57553597	53577745	851295	448	0	0	0.69144	0.64368	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-01	110017925	84262656	40561849	42861063	839363	381	0	0	9680378	4470810	5174211	35290	67	0	0	12772252	9265284	3506081	885	2	0	0	3302639	3299615	1308	1714	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57597558	51542663	877252	452	0	0	127013	43961	57091	25957	4	0	0	57091	43961	57597558	53638297	877252	452	0	0	0.69197	0.6444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-02	110047062	84286817	40570465	42873570	842400	382	0	0	9682334	4471403	5175243	35620	68	0	0	12772290	9265297	3506105	886	2	0	0	3305621	3302592	1312	1715	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57609757	51556230	880621	454	0	0	29137	12199	13567	3369	2	0	0	13567	12199	57609757	53652090	880621	454	0	0	0.69212	0.64457	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-03	110055547	84293752	40572748	42877090	843531	383	0	0	9683086	4471576	5175579	35863	68	0	0	12772292	9265298	3506106	886	2	0	0	3306417	3303387	1313	1715	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57613009	51560088	881995	455	0	0	8485	3252	3858	1374	1	0	0	3858	3252	57613009	53656017	881995	455	0	0	0.69216	0.64462	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-04	110151961	84381156	40598367	42919323	863001	465	0	0	9686701	4472436	5177143	37054	68	0	0	12772485	9265360	3506229	894	2	0	0	3311619	3308583	1313	1721	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57644746	51604008	902670	537	0	0	96414	31737	43920	20675	82	0	0	43920	31737	57644746	53702964	902670	537	0	0	0.69254	0.64518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-05	110372224	84590913	40655810	43019247	915390	466	0	0	9690524	4473395	5178906	38154	69	0	0	12772764	9265419	3506437	906	2	0	0	3318023	3314965	1313	1742	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57709589	51705903	956192	540	0	0	220263	64843	101895	53522	3	0	0	101895	64843	57709589	53808808	956192	540	0	0	0.69332	0.64645	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-06	110605922	84813432	40713671	43121669	977577	515	0	0	9694844	4474452	5180873	39447	72	0	0	12772962	9265501	3506549	910	2	0	0	3324684	3321591	1315	1775	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57775215	51810406	1019709	592	0	0	233698	65626	104503	63517	52	0	0	104503	65626	57775215	53917231	1019709	592	0	0	0.6941	0.64775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-07	110843378	85038321	40775950	43229998	1031852	521	0	0	9699265	4475493	5182529	41171	72	0	0	12773232	9265589	3506721	920	2	0	0	3332560	3329454	1317	1786	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57846486	51920565	1075729	598	0	0	237456	71271	110159	56020	6	0	0	110159	71271	57846486	54032448	1075729	598	0	0	0.69496	0.64914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-08	111001421	85185192	40816524	43297827	1070317	524	0	0	9703439	4476503	5184411	42453	72	0	0	12773383	9265647	3506806	928	2	0	0	3339407	3336289	1320	1795	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57894963	51990364	1115493	601	0	0	158043	48477	69799	39764	3	0	0	69799	48477	57894963	54105969	1115493	601	0	0	0.69554	0.65002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-09	111039299	85217366	40827965	43314213	1074617	571	0	0	9705938	4477134	5185852	42873	79	0	0	12773404	9265652	3506822	928	2	0	0	3342591	3339469	1323	1796	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57910220	52008210	1120214	655	0	0	37878	15257	17846	4721	54	0	0	17846	15257	57910220	54124090	1120214	655	0	0	0.69573	0.65024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-10	111051154	85227070	40831636	43319105	1075758	571	0	0	9706852	4477309	5186403	43061	79	0	0	12773408	9265653	3506825	928	2	0	0	3343824	3340693	1330	1798	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57915291	52013663	1121545	655	0	0	11855	5071	5453	1331	0	0	0	5453	5071	57915291	54129579	1121545	655	0	0	0.69579	0.65031	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-11	111149678	85317272	40857235	43359876	1099570	591	0	0	9710630	4478167	5188085	44299	79	0	0	12773563	9265698	3506931	932	2	0	0	3348213	3345041	1332	1837	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57946141	52056224	1146638	675	0	0	98524	30850	42561	25093	20	0	0	42561	30850	57946141	54174612	1146638	675	0	0	0.69616	0.65085	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-12	111364169	85520982	40909393	43450903	1160089	597	0	0	9715842	4479143	5190162	46458	79	0	0	12773768	9265766	3507063	937	2	0	0	3353577	3350396	1334	1844	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58004698	52149462	1209328	681	0	0	214491	58557	93238	62690	6	0	0	93238	58557	58004698	54271161	1209328	681	0	0	0.69686	0.65201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-13	111596129	85741845	40964801	43545509	1230913	622	0	0	9721375	4480146	5192565	48584	80	0	0	12774016	9265814	3507253	947	2	0	0	3358893	3355696	1336	1858	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58066457	52246663	1282302	707	0	0	231960	61759	97201	72974	26	0	0	97201	61759	58066457	54371019	1282302	707	0	0	0.6976	0.65321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-14	111827080	85961053	41021223	43643564	1295637	629	0	0	9726933	4481204	5195163	50471	95	0	0	12774240	9265891	3507388	959	2	0	0	3364854	3361631	1339	1881	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58129949	52347454	1348948	729	0	0	230951	63492	100791	66646	22	0	0	100791	63492	58129949	54475432	1348948	729	0	0	0.69837	0.65446	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-15	111978492	86101990	41058325	43705794	1337236	635	0	0	9732377	4482221	5197940	52121	95	0	0	12774338	9265918	3507451	967	2	0	0	3369787	3366556	1343	1885	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58173020	52412528	1392209	735	0	0	151412	43071	65074	43261	6	0	0	65074	43071	58173020	54542865	1392209	735	0	0	0.69888	0.65527	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-16	112017848	86136096	41070171	43722597	1342689	639	0	0	9734929	4482805	5199515	52512	97	0	0	12774355	9265924	3507462	967	2	0	0	3372468	3369235	1344	1886	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58188135	52430918	1398054	741	0	0	39356	15115	18390	5845	6	0	0	18390	15115	58188135	54561495	1398054	741	0	0	0.69906	0.65549	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-17	112029739	86144989	41073603	43726733	1344013	640	0	0	9737089	4482984	5200750	53257	98	0	0	12774361	9265924	3507468	967	2	0	0	3373300	3370066	1344	1887	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58192577	52436295	1400124	743	0	0	11891	4442	5377	2070	2	0	0	5377	4442	58192577	54566893	1400124	743	0	0	0.69912	0.65556	0	0	0	0	0	0	0	0	0	0	0	0	0	0
